business_id,name,categories,business_id_str,Restaurants,Food,Shopping,Nightlife,Beauty & Spas,Bars,Home Services,Local Services,Health & Medical,Sandwiches,Coffee & Tea,Event Planning & Services,Pizza,American (New),Breakfast & Brunch,Automotive,American (Traditional),Active Life,Arts & Entertainment,Fashion,Hair Salons,Italian,Specialty Food,Chinese,Nail Salons
2515,CeX,"['Books', 'Mags', 'Music & Video', 'Computers', 'Mobile Phones', 'Videos & Video Game Rental', 'Video Game Stores', 'Music & DVDs', 'Used', 'Vintage & Consignment', 'Fashion', 'Shopping', 'Discount Store', 'Electronics']",A74ufDWGFo1qr5uLsZc5Vw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4692,Academy Cleaners,"['Laundry Services', 'Local Services', 'Dry Cleaning & Laundry']",JdlxHdL74JU5RumWlKaSTQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13035,Happily Ever After,"['Shopping', 'Toy Stores']",tUVAbJGTLNgOXiBt_CNcuw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10301,McDonald's,"['Coffee & Tea', 'Food', 'Fast Food', 'Burgers', 'Restaurants']",hVRebPv7EKMUGVV2m5IKaQ,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9576,Academic Properties,"['Home Services', 'Property Management', 'Apartments', 'Real Estate']",eOGKLFgK1mmtiwJQ3Sm6cg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,Nail Polish  Bar Spa,"['Nail Technicians', 'Shopping', 'Massage', 'Waxing', 'Day Spas', 'Cosmetics & Beauty Supply', 'Hair Salons', 'Hair Removal', 'Skin Care', 'Beauty & Spas', 'Nail Salons']",KbV4RkZuCvPFBj_XDL4z6A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8056,Alessandros Pizza & Grill,"['Pizza', 'Restaurants', 'Italian']",YcjTnHvyt_oMkfk5FAg8nQ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
654,Blue Cross Broad Street Run,"['Races & Competitions', 'Active Life']",1szGXy6XbgvQ1bdp5Ev3SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7465,Wolf Street Cafe,[''],W1ymeMRtkPivJzPlLYiIdg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,Body Magic Auto Body,"['Auto Repair', 'Professional Services', 'Body Shops', 'Towing', 'Automotive']",99VdoaWJs5FpAtearuP7kA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11529,Vision Graphics,"['Photography Stores & Services', 'Printing Services', 'Arts & Entertainment', 'Local Services', 'Arts & Crafts', 'Shopping', 'Framing', 'Art Galleries']",mkVVsdk89hlrMk_R0pA3Gw,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9865,Mickie Davis Hair Studio,"['Hair Stylists', 'Hair Salons', 'Beauty & Spas', 'Blow Dry/Out Services', ""Men's Hair Salons""]",fboXjnNAmtaKRpexSMAz6Q,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
651,Modell's Sporting Goods,"['Sporting Goods', 'Shopping', 'Local Flavor']",1rfNEXrSkGXSd8LG27ncMA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,Not Just Pizza,"['Pizza', 'Sandwiches', 'Italian', 'Restaurants']",5Hvt4NPyJBRV8BL6U3xMuQ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7878,The Rook Manayunk,"['Breakfast & Brunch', 'Sports Bars', 'Juice Bars & Smoothies', 'Beer', 'Wine & Spirits', 'Nightlife', 'Food', 'Bars', 'Restaurants']",Xkdu_37aNqJxilh9XQSmEA,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5439,Bar Hygge,"['Food', 'Restaurants', 'Breweries', 'Comfort Food', 'Brewpubs', 'Breakfast & Brunch', 'Gastropubs']",Mwc3n5Psw9wRaQ22vZWDYQ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12234,University Pizza & Wings,"['Restaurants', 'Pizza']",pvDeQWBMRharchOi7wi7XA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7237,The Masonic Library and Museum of Pennsylvania,"['Museums', 'Arts & Entertainment', 'Souvenir Shops', 'Shopping']",Uz_jqUTcRvyJ43semUZulg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3897,Kalaya,"['Thai', 'Restaurants']",G2oWC7vWPTiTZt--0bUMzA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7055,Philly Pretzel Factory,"['Pretzels', 'Food', 'Restaurants', 'Hot Dogs', 'Bakeries']",U8rN2Euy3kLW5HkKfzfveg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8892,Trek Bicycle - Philadelphia,"['Fitness & Instruction', 'Sporting Goods', 'Bikes', 'Bike Rentals', 'Active Life', 'Trainers', 'Local Services', 'Bike Repair/Maintenance', 'Shopping']",bOAGspD-hGiF7RcdT3dHdg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12565,PlantPure Cafe,"['Sandwiches', 'Salad', 'Vegetarian', 'Vegan', 'Restaurants', 'Fast Food']",rQKL-bO8Xup4gCPcj_oz6w,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13954,New Quality Restaurant,"['Breakfast & Brunch', 'Restaurants']",xC9O7QDsx3o8oTENWVFMvg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13750,Lost & Found,"['Shopping', ""Men's Clothing"", 'Shoe Stores', 'Fashion', ""Women's Clothing""]",wN2fnIUzL7VfggfesSG_yQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6873,Trattoria Alla Costiera,"['Restaurants', 'Italian']",TQGYBIz8LEZPZCnhkCuisA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12676,The Metropolitan Opera House,"['Arts & Entertainment', 'Local Flavor', 'Nightlife', 'Music Venues']",ruQWtqKfDkzniJ7-fDr9Vg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11814,D'jakarta Cafe,"['Restaurants', 'Seafood', 'Indonesian', 'Asian Fusion']",o45O8DI0MJXYsHnoIkP0jg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,Luisiany Dominican Beauty Salon,"['Beauty & Spas', 'Hair Salons']",BVXoY0R0p5H6Efh-GvN36g,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11660,"Jeff Cabot, DMD","['Dentists', 'Health & Medical', 'General Dentistry']",nJcxdXI5MZ8dFc7_iBASxA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,Amigo's Bakery,"['Cupcakes', 'Patisserie/Cake Shop', 'Desserts', 'Restaurants', 'Food', 'Bakeries', 'Tex-Mex']",8VsGdezAKZh8atZ0tmVskg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13337,Universal Heating and Air Conditioning,"['Home Services', 'Heating & Air Conditioning/HVAC']",uaOvEDXU1Z66O83q7-8OTA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029,Advocare Society Hill Pediatrics,"['Pediatricians', 'Doctors', 'Health & Medical']",U4gxybCtV901fZm7GqT6Ww,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8579,Deer Meadows,"['Retirement Homes', 'Health & Medical']",_yKwzHiJGE6l-mKahl6NmQ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10287,Fleishman Fabrics & Supplies,"['Shopping', 'Fabric Stores', 'Arts & Crafts']",hRQC33JCm9CunG6fJaMXug,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,Italian Kitchen,"['Pizza', 'Breakfast & Brunch', 'Italian', 'Sandwiches', 'Restaurants']",8hKi4SyepMGe2W1L4aQ_JQ,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12283,Umbrella Building,"['Home Services', 'Real Estate', 'Apartments']",q7-4c6wPSCVU9Dd-64LebQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,James Restaurant & Bar,"['Restaurants', 'Nightlife', 'American (New)', 'Breakfast & Brunch', 'American (Traditional)', 'Cocktail Bars', 'Bars']",35jNPbB_-8oh-LHb9GEIQg,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
14506,Raymour & Flanigan Furniture and Mattress Store,"['Furniture Stores', 'Shopping', 'Home & Garden', 'Home Decor', 'Mattresses']",zimB-GhmQD47YOR4JK5Bkw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11642,Maki of Japan,"['Restaurants', 'Chinese']",nEhYqDvaRleiKf533ZsdWg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3524,Roller's Express-O,"['Restaurants', 'Breakfast & Brunch']",EP7GpUM6lGWOpvkxG-9C6Q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12645,Time Out Spa,"['Doulas', 'Skin Care', 'Beauty & Spas', 'Massage', 'Day Spas', 'Health & Medical']",rkf0KYNWsyExnVdETNh8sg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,The Rittenhouse Hotel,"['Hotels & Travel', 'Event Planning & Services', 'Restaurants', 'Hotels']",55gCXlWDDCdttR3yRss1xw,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,Randazzo's Pizzeria,"['Burgers', 'Pizza', 'Restaurants', 'Italian']",DKRssfE83bAnqHvwXK5DqA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2337,Bluebond Guitars,"['Musical Instrument Services', 'Guitar Stores', 'Musical Instruments & Teachers', 'Local Services', 'Shopping']",9N9VYOTwGe38rszyYReyCA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13029,Queen Village Pizza,"['Restaurants', 'Pizza']",tS-H8ddiBHAHQdSFt2eMjg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7662,CAVA,"['Restaurants', 'Salad', 'Mediterranean']",WoDFTyLtU3RhHPx-7GhQyA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9265,Fanti's Pizza,"['Sandwiches', 'Pizza', 'Burgers', 'Restaurants']",d0SWibA5U7XIKn8I1VNbPA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12273,Triangle Tavern,"['American (Traditional)', 'Restaurants', 'Nightlife', 'Bars', 'Pubs', 'Gastropubs']",q4AxwoWQs6rk2nkWJuYZIA,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12230,Universoul Circus,"['Arts & Entertainment', 'Performing Arts']",puByuNNYLkiEC9YjmQQAyQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2868,Penn Infectious Diseases and Travel Medicine,"['Health & Medical', 'Doctors', 'Infectious Disease Specialists', 'Hospitals']",BXts3uf1_sjSQGdOLby5AQ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10674,Blue Grass Laundromat,"['Laundromat', 'Dry Cleaning & Laundry', 'Laundry Services', 'Local Services']",j3SP6m3S1tVqoV6FqEUrhQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043,Empire Szechuan,"['Japanese', 'Food', 'Food Delivery Services', 'American (Traditional)', 'Health Markets', 'Restaurants', 'Specialty Food', 'Seafood', 'Asian Fusion', 'Szechuan', 'Chinese']",YZtPfTnsJiNxImIHKaRV3g,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2881,Bourse Cleaners,"['Laundry Services', 'Shoe Repair', 'Dry Cleaning & Laundry', 'Local Services', 'Sewing & Alterations']",BaUs3aLgpb0BKuCghvW5ag,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10139,Kabobi,"['Restaurants', 'Halal', 'Barbeque', 'Pakistani', 'Asian Fusion', 'Bangladeshi', 'Indian', 'Middle Eastern']",gr5eG2ciS_6M-brZVQ-KEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12818,Zen Tea House,"['Coffee & Tea', 'Restaurants', 'Asian Fusion', 'Food']",sX-HF1WzCOpvePr4EMSlHA,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,Stoll Medical Group,"['Health & Medical', 'Family Practice', 'Doctors']",H_lYfJb0Va8O0QQ2W4zc4w,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14047,Pétrus Ky Café,"['Coffee & Tea', 'Food']",xbX3gQtqaki0LCZTPhY-jA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12326,Nate's Hot Bagels,"['Food', 'Bagels']",qIOQBHxUQYM5hALXW-QWnw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,Curve Conscious,"[""Women's Clothing"", 'Fashion', 'Shopping', 'Plus Size Fashion']",I1o7ggb54e6-OYhiyabjgg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
664,Buckhead Saloon,"['Bars', 'Nightlife']",1uyGXX3gqVe__fe14mirdQ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7758,Dae Bak,"['Restaurants', 'Korean']",XFfuR-F1_wDbcf8xo2DVPw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9729,Saigon Quy-Bau Restaurant,"['Chinese', 'French', 'Vietnamese', 'Thai', 'American (Traditional)', 'Asian Fusion', 'Restaurants']",f-vB1_GyGBYzHX68xS5Dfw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4629,Christie's,"['Waxing', 'Beauty & Spas', 'Hair Removal', 'Tanning', 'Nail Salons']",JMHVCpY0PAW3MiCIGaU-kA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11120,Jerusalem Foods,"['Food', 'Grocery', 'Convenience Stores', 'Mediterranean', 'Restaurants']",l-wmZp5VZ9FCNjyitKHlHw,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,Little Pete's Restaurant,"['Greek', 'Restaurants', 'Breakfast & Brunch', 'American (Traditional)', 'Diners']",DTbKzkWQGWJsHvhE6OcUFw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3833,Afghan Kabob House,"['Afghan', 'Restaurants']",FkMO7IzhoeY5SinJwaXtcg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,Frankie Ann's,"['Event Planning & Services', 'American (New)', 'Nightlife', 'Sports Bars', 'Bars', 'Venues & Event Spaces', 'American (Traditional)', 'Restaurants']",43AC2TqfcQcenT6srX5QCA,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
7680,Pennsy Flea Market,"['Thrift Stores', 'Shopping']",WszzxrLi_fqUHCTX608wQg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,Supercuts,"['Hair Salons', 'Beauty & Spas']",IEQ5GMVDXat-yOI4Gf8TLw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1118,Red Cat Nails & Spa,"['Beauty & Spas', 'Nail Salons']",3wRG_Rpe_clXo67Nit5HUg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,Baltimore Crab & Seafood,"['Food', 'Specialty Food', 'Seafood Markets']",-E5FEJIZdmwV7A1XGdhUeA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1939,Peach Plum Pear Photo,"['Event Photography', 'Photographers', 'Event Planning & Services']",7RYxPJoGu6zuTYmO8LKmcA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7554,The Oval,"['Parks', 'Active Life']",WR6c5Gg3tNsmuXyFgngztg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13312,Erica Bantom Martin - State Farm Insurance Agent,"['Financial Services', 'Professional Services', 'Auto Insurance', 'Life Insurance', 'Insurance', 'Home & Rental Insurance']",uV0EwMyd1htLUvT_gTl6jw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5864,Panera Bread,"['Restaurants', 'Soup', 'Salad', 'Sandwiches']",OjM_Q540jV0AHKCLOX7gHA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6806,88 Korean BBQ,"['Barbeque', 'Korean', 'Restaurants', 'Buffets']",T6P9oKS2V6KflrWxiW4-bg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10733,PadChili,"['Chinese', 'Thai', 'Restaurants']",jHzcO9EKlsxjiVHxb4b53A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4637,Manayunk Diner,"['Diners', 'Restaurants']",JPiSCbw4-BK1oCmPPs09hQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8870,Dunkin',"['Donuts', 'Restaurants', 'Coffee & Tea', 'Food']",bJodYUhoZb-ewnzZS-d3Bw,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6384,Smashburger,"['Restaurants', 'Fast Food', 'Burgers']",R5j_K2NTLREJspZNbnEZYQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7375,Philadelphia Soft Pretzels Inc,"['Restaurants', 'Pretzels', 'American (New)', 'Bakeries', 'Food', 'Local Flavor']",VajDn9MOuWbgQ0S95P4Aeg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5531,Chatayee Thai,"['Restaurants', 'Thai', 'Vegetarian', 'Vegan']",NJe5fkia_63rdKXRdJlmkA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,Mick Daniels,"['Bars', 'Nightlife', 'Pubs']",3hzS8_xxx0r5nvOL1JpxqA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,Figo,"['Cocktail Bars', 'Italian', 'Nightlife', 'Restaurants', 'Bars']",92dYGs4_P_9j6cKle7E2Yw,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13085,Artur Kirsh Salon and Spa,"['Day Spas', 'Blow Dry/Out Services', 'Hair Salons', 'Beauty & Spas']",tezJSHevV8pHSXAJKsqzFw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6287,The Fresh Grocer of Walnut,"['Grocery', 'Food']",Qf4e6amvsjdKgz-b02gvUg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,JR's Bar,"['Arts & Entertainment', 'Dive Bars', 'Music Venues', 'Bars', 'Nightlife']",Bq94p5SNIrInYCJiYwwyRg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8045,Ballroom at the Ben,"['Venues & Event Spaces', 'Event Planning & Services', 'Caterers']",Y_1ck42KkUN3m7-gFDngBQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,Dock Street Brewery,"['Beer', 'Wine & Spirits', 'Restaurants', 'Breweries', 'Pizza', 'Local Flavor', 'American (New)', 'Vegetarian', 'Food', 'Brewpubs']",99e7bysta1myyrQogFEWUQ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13714,Hahnemann Internal Medicine,"['Doctors', 'Health & Medical', 'Internal Medicine']",wAxs2JRqxdj_7Hr0nRYuAw,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,Famous Famiglia,"['Restaurants', 'Pizza']",5OW89S9JXE-mllkIWMg8hg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,Ga-In BeautyZone,"['Beauty & Spas', 'Eyelash Service', 'Shopping', 'Cosmetics & Beauty Supply']",-8-8mbxQEpZx8Zs_nrzljA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356,Three Bears Park,"['Active Life', 'Playgrounds']",MWkHcojxjDSBXEB2jYfnJQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12417,Yellow Juice Bar,"['Juice Bars & Smoothies', 'Food']",qh7T0rql3chxxuORLMse2Q,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,Helium Comedy Club,"['Nightlife', 'Restaurants', 'American (Traditional)', 'Comedy Clubs']",PhLYLCjM_dS_seS_fMBVeg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10469,The Ave Live,"['Nightlife', 'Arts & Entertainment', 'Music Venues']",i8HEz6GekMb7hRukPBC-nA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4801,Symmetry Dance Wellness,"['Active Life', 'Fitness & Instruction', 'Performing Arts', 'Dance Studios', 'Arts & Entertainment']",KCCF-VmT65o9cVTsuwwk2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
11916,Fire & Ice,"['Jewelry', 'Shopping']",o_YAVGXNvuhO_1xmyxLmaQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,Jalsa,"['Restaurants', 'Indian']",5swkXP5AlwqV7s6yvLhQKw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,Whodunit,"['Books', 'Mags', 'Music & Video', 'Bookstores', 'Shopping']",8d7ogv-SF9p5HoESZ7TmYg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10479,STUMP,"['Shopping', 'Home Decor', 'Nurseries & Gardening', 'Home & Garden']",iBBUqYyjJMYvYt_jgTSDeQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,Universal Auto Repair,"['Automotive', 'Dry Cleaning & Laundry', 'Oil Change Stations', 'Local Services', 'Smog Check Stations', 'Auto Repair', 'Body Shops', 'Transmission Repair', 'Tires']",AIEvgiZITx7khY_EViqz7Q,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10159,Local Trusted Locksmith,"['Keys & Locksmiths', 'Home Services']",gwZwkJG6MxM-0vL1T7xf2g,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13315,El Balconcito,"['Peruvian', 'Portuguese', 'Dentists', 'Restaurants', 'General Dentistry', 'Health & Medical', 'Nightlife', 'Cocktail Bars', 'Bars', 'Iberian']",uVri4t3oyA7gqbX5q7_0LA,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,Vapordelphia,"['Tobacco Shops', 'Vape Shops', 'Shopping']",LY4NDxWKK4uEwUh7oBOBmA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,Focus Travel Bus,"['Buses', 'Hotels & Travel', 'Transportation', 'Travel Services']",EEgRSdg7EkrJ_6mOhQxv-w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Utsav Indian Cuisine,"['Restaurants', 'Indian']",1el_4ywdqa2lIsI1YPEbsg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5530,Nam Son,"['Vietnamese', 'Restaurants']",NJVE37nRqAuTJ3OnBWEddg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,Ozzy's Pizza Shop II,"['Pizza', 'Chicken Wings', 'Restaurants', 'Salad']",DcepdH3MsMWD0hEc6FmDew,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14199,WorldWide Beverage,"['Food', 'Beer', 'Wine & Spirits']",yHlMlOwgq65zWw84rLTxkw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,U Bar,"['Gay Bars', 'Bars', 'Nightlife']",-IZpkWsJKfq35eJLzaUcvA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240,Wow Wings,"['Chicken Wings', 'Restaurants', 'American (Traditional)']",hFW2yaGTHtZc6bbyP0lZdQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
535,Betty's Speakeasy,"['Restaurants', 'Coffee & Tea', 'Desserts', 'Bakeries', 'Food', 'Sandwiches']",1M7b87GZXWOTjQTq3cxRBw,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
